-0.000332,0.022796,0.789873,-0.010603,-0.000788,-0.709541,0.704584,0.059393,0.141403,0.305506,0.120733,-0.151038,-0.126413,0.013088,-0.067656,-0.091229,0.145600,-0.130547,0.080978,-0.052294,0.009879,0.182131,-0.001962,0.369581,-0.590685,0.831350,0.386252,-0.053782,0.005576,-0.031796,-0.323347,0.577956,0.909048,-0.192208,0.094949,-0.049911
-0.000467,0.022974,0.789941,-0.010773,-0.000576,-0.709715,0.704406,0.059019,0.142373,0.305772,0.120738,-0.150315,-0.126557,0.012463,-0.066674,-0.091051,0.145616,-0.129705,0.080282,-0.051266,0.011203,0.183421,-0.001580,0.370036,-0.591019,0.826576,0.391312,-0.053991,0.006583,-0.032225,-0.323562,0.575908,0.905642,-0.202834,0.096761,-0.050055
-0.000600,0.023221,0.790012,-0.010962,-0.000349,-0.709881,0.704236,0.058663,0.143378,0.306022,0.120740,-0.149637,-0.126677,0.011895,-0.065658,-0.090905,0.145564,-0.128845,0.079589,-0.049994,0.012543,0.184698,-0.001408,0.370572,-0.591717,0.821873,0.396413,-0.054170,0.007596,-0.032346,-0.323821,0.573428,0.902171,-0.213653,0.098650,-0.050106
-0.000771,0.023542,0.790062,-0.011164,-0.000104,-0.710058,0.704055,0.058257,0.144458,0.306279,0.120759,-0.148868,-0.126850,0.011281,-0.064572,-0.090738,0.145499,-0.127945,0.078893,-0.048708,0.013988,0.186026,-0.001261,0.371015,-0.592363,0.817215,0.401260,-0.054363,0.008632,-0.032653,-0.324051,0.571087,0.898510,-0.224287,0.100367,-0.050227
-0.000953,0.023937,0.790097,-0.011364,0.000153,-0.710264,0.703843,0.057654,0.145639,0.306553,0.120993,-0.147963,-0.127151,0.010566,-0.063410,-0.090499,0.145360,-0.126920,0.078184,-0.046908,0.015546,0.187611,-0.001368,0.371572,-0.593356,0.812404,0.405316,-0.054577,0.009687,-0.032884,-0.324406,0.568351,0.893764,-0.234693,0.101640,-0.050459
-0.001141,0.024340,0.790113,-0.011590,0.000451,-0.710534,0.703567,0.053732,0.148073,0.306418,0.128362,-0.150548,-0.127644,0.009751,-0.062037,-0.090113,0.145058,-0.125712,0.077457,-0.044653,0.017382,0.189439,-0.001680,0.372246,-0.594724,0.807357,0.408586,-0.054752,0.010792,-0.033037,-0.324972,0.565250,0.887731,-0.245590,0.102408,-0.050915
-0.001382,0.024828,0.790131,-0.011825,0.000751,-0.710857,0.703237,0.049642,0.150621,0.306339,0.136025,-0.153087,-0.128247,0.008836,-0.060589,-0.089582,0.144751,-0.124433,0.076721,-0.042214,0.019367,0.191413,-0.002094,0.372852,-0.596160,0.802256,0.411358,-0.054911,0.011936,-0.033335,-0.325633,0.562135,0.880978,-0.256729,0.102826,-0.051562
-0.001585,0.025325,0.790152,-0.012069,0.001103,-0.711145,0.702941,0.045139,0.153326,0.306113,0.144203,-0.155695,-0.128944,0.007878,-0.059054,-0.089170,0.144278,-0.122992,0.075971,-0.039678,0.021493,0.193540,-0.002563,0.373381,-0.597478,0.797168,0.413482,-0.055190,0.013076,-0.033905,-0.326359,0.559217,0.873742,-0.266473,0.102940,-0.052243
-0.001849,0.025915,0.790163,-0.012267,0.001499,-0.711313,0.702767,0.039997,0.156151,0.305557,0.153033,-0.158405,-0.129702,0.006251,-0.057551,-0.089076,0.144932,-0.122076,0.075213,-0.036949,0.023725,0.195932,-0.003014,0.374033,-0.598639,0.791849,0.414731,-0.055718,0.014142,-0.034471,-0.327454,0.556477,0.865665,-0.273157,0.102790,-0.052724
-0.002140,0.026524,0.790162,-0.012421,0.001954,-0.711376,0.702699,0.034285,0.159048,0.304765,0.162384,-0.161226,-0.130520,0.003810,-0.056121,-0.089243,0.146973,-0.121801,0.074522,-0.034349,0.026009,0.198482,-0.003142,0.374647,-0.599105,0.786220,0.415366,-0.056504,0.015046,-0.035462,-0.328706,0.554543,0.857291,-0.275372,0.102312,-0.053152
-0.002468,0.027178,0.790146,-0.012548,0.002451,-0.711365,0.702707,0.028028,0.162108,0.303761,0.172361,-0.164178,-0.131407,0.001305,-0.054621,-0.089640,0.148859,-0.121366,0.073867,-0.031767,0.028418,0.201203,-0.003109,0.375231,-0.599142,0.780381,0.415366,-0.057486,0.015846,-0.036772,-0.330121,0.553127,0.848488,-0.274348,0.101506,-0.053566
-0.002814,0.027887,0.790130,-0.012678,0.003016,-0.711223,0.702846,0.021204,0.165331,0.302324,0.182869,-0.167154,-0.132344,-0.001301,-0.053046,-0.090437,0.150744,-0.120868,0.073103,-0.029340,0.030971,0.204150,-0.003046,0.375790,-0.598848,0.774640,0.414441,-0.058730,0.016690,-0.038557,-0.331630,0.552136,0.839316,-0.272119,0.100538,-0.053773
-0.003229,0.028674,0.790116,-0.012832,0.003657,-0.710895,0.703171,0.013806,0.168707,0.300235,0.193772,-0.170022,-0.133315,-0.003975,-0.051377,-0.091815,0.152618,-0.120310,0.072084,-0.027230,0.033651,0.207326,-0.003099,0.376287,-0.598311,0.769416,0.412316,-0.060305,0.017733,-0.041141,-0.332990,0.551524,0.830120,-0.270756,0.099571,-0.053611
-0.003688,0.029557,0.790078,-0.013046,0.004377,-0.710345,0.703720,0.005744,0.172344,0.297405,0.205319,-0.172892,-0.134273,-0.006657,-0.049544,-0.093869,0.154517,-0.119717,0.070695,-0.025557,0.036566,0.210958,-0.003063,0.376964,-0.597416,0.764184,0.408511,-0.062355,0.018950,-0.044147,-0.334709,0.551200,0.820140,-0.270189,0.098614,-0.052709
-0.004151,0.030504,0.790047,-0.013306,0.005177,-0.709607,0.704453,-0.002919,0.176186,0.293959,0.217405,-0.175742,-0.135236,-0.009319,-0.047569,-0.096490,0.156302,-0.119011,0.069036,-0.024214,0.039640,0.214903,-0.002988,0.377713,-0.596188,0.759071,0.403310,-0.064803,0.020283,-0.047736,-0.336456,0.551248,0.809818,-0.269571,0.097583,-0.051294
-0.004678,0.031515,0.790005,-0.013518,0.006033,-0.708739,0.705315,-0.012034,0.179988,0.289989,0.229496,-0.178320,-0.136292,-0.012395,-0.045640,-0.099529,0.158547,-0.118456,0.067296,-0.022981,0.042773,0.219039,-0.002974,0.378545,-0.594798,0.754316,0.397477,-0.067395,0.021735,-0.051943,-0.338248,0.551694,0.799225,-0.269526,0.096547,-0.049896
