0.007916,0.028421,0.780070,-0.113039,-0.012118,-0.735287,0.668153,0.129169,0.078865,0.212002,0.343899,-0.335207,0.073153,-0.658717,-0.212886,-0.101461,1.486611,-0.021384,0.261800,-0.015302,0.017440,0.294668,-0.007371,0.358371,-0.562272,1.015598,0.442751,0.026561,0.105801,-0.037801,-0.292319,0.630719,1.067102,-0.411860,0.019429,-0.127268
0.007924,0.028416,0.780069,-0.113070,-0.012065,-0.735261,0.668177,0.128850,0.078930,0.212064,0.344155,-0.335300,0.073185,-0.658668,-0.212778,-0.101624,1.486302,-0.021343,0.261800,-0.015919,0.017765,0.295033,-0.007515,0.358716,-0.562873,1.015356,0.441768,0.026198,0.106273,-0.037881,-0.292530,0.630566,1.066682,-0.411965,0.019566,-0.126714
0.008041,0.028529,0.780075,-0.113106,-0.012008,-0.735241,0.668195,0.128546,0.079000,0.212154,0.344384,-0.335392,0.073206,-0.658650,-0.212637,-0.101766,1.486032,-0.021304,0.261800,-0.016614,0.018099,0.295351,-0.007690,0.358858,-0.563324,1.015306,0.440940,0.025842,0.106693,-0.038076,-0.292605,0.630481,1.066440,-0.412228,0.019765,-0.126170
0.008167,0.028663,0.780074,-0.113139,-0.011954,-0.735212,0.668221,0.128217,0.079059,0.212190,0.344658,-0.335481,0.073249,-0.658577,-0.212562,-0.101945,1.485700,-0.021265,0.261800,-0.017230,0.018440,0.295670,-0.007965,0.359030,-0.563938,1.015309,0.439983,0.025489,0.107274,-0.038235,-0.292687,0.630329,1.066230,-0.412243,0.019875,-0.125661
0.008244,0.028796,0.780035,-0.113169,-0.011913,-0.735167,0.668266,0.127834,0.079066,0.212101,0.345030,-0.335557,0.073346,-0.658380,-0.212644,-0.102202,1.485218,-0.021228,0.261800,-0.017437,0.018770,0.296070,-0.008388,0.359464,-0.565015,1.015103,0.438745,0.025171,0.108211,-0.037940,-0.292886,0.629703,1.065638,-0.411753,0.019788,-0.125208
0.008377,0.028929,0.780035,-0.113180,-0.011907,-0.735130,0.668306,0.127455,0.078960,0.211917,0.345410,-0.335546,0.073558,-0.658116,-0.212850,-0.102442,1.484606,-0.021194,0.261800,-0.018130,0.019065,0.296421,-0.008517,0.359503,-0.565069,1.014966,0.437934,0.024824,0.109586,-0.037987,-0.292901,0.629625,1.065584,-0.410519,0.019472,-0.124911
0.008478,0.029069,0.780032,-0.113213,-0.011860,-0.735051,0.668388,0.126819,0.078953,0.211494,0.346208,-0.335664,0.073833,-0.657746,-0.213157,-0.102888,1.483854,-0.021164,0.261800,-0.018923,0.019430,0.297037,-0.008815,0.359585,-0.565179,1.014868,0.436752,0.024335,0.111740,-0.038277,-0.292935,0.629460,1.065620,-0.408532,0.018891,-0.124608
0.008579,0.029206,0.780011,-0.113239,-0.011842,-0.734957,0.668486,0.126224,0.078874,0.211033,0.346973,-0.335755,0.074088,-0.657206,-0.213647,-0.103389,1.482961,-0.021123,0.261800,-0.019627,0.019779,0.297652,-0.009127,0.359676,-0.565266,1.014672,0.435729,0.023966,0.113790,-0.038474,-0.292969,0.629224,1.065629,-0.406421,0.018253,-0.124369
0.008691,0.029353,0.779988,-0.113263,-0.011862,-0.734826,0.668627,0.125736,0.078691,0.210553,0.347587,-0.335824,0.074232,-0.656390,-0.214443,-0.103998,1.481887,-0.021067,0.261800,-0.020353,0.020038,0.298185,-0.009382,0.359772,-0.565298,1.014443,0.435061,0.023837,0.115451,-0.038486,-0.293003,0.628979,1.065490,-0.404581,0.017752,-0.124212
0.008781,0.029480,0.779966,-0.113290,-0.011936,-0.734646,0.668819,0.125379,0.078422,0.210050,0.348059,-0.335892,0.074191,-0.655220,-0.215552,-0.104768,1.480609,-0.021043,0.261800,-0.021063,0.020195,0.298688,-0.009588,0.359901,-0.565215,1.014134,0.434856,0.024073,0.116654,-0.038281,-0.293046,0.628653,1.065119,-0.402771,0.017320,-0.124166
