-0.008329,0.028375,0.780075,-0.010253,-0.114748,-0.667819,0.735354,-0.656578,0.209032,0.105811,1.483752,-0.019856,-0.261800,0.125445,-0.085289,-0.211469,0.352569,-0.339967,-0.072631,-0.035753,-0.039762,0.292482,0.010092,0.324670,-0.574198,1.045014,0.404855,0.018061,0.136576,-0.056546,-0.325049,0.620816,1.038471,-0.448942,0.027718,-0.095985
-0.008337,0.028371,0.780074,-0.010205,-0.114776,-0.667841,0.735330,-0.656534,0.208928,0.105959,1.483449,-0.019817,-0.261800,0.125147,-0.085336,-0.211537,0.352787,-0.340039,-0.072666,-0.034976,-0.040087,0.292814,0.009874,0.324807,-0.574177,1.044773,0.405010,0.018201,0.136048,-0.056677,-0.325185,0.621103,1.038391,-0.448215,0.027339,-0.096463
-0.008454,0.028484,0.780079,-0.010141,-0.114815,-0.667860,0.735308,-0.656518,0.208782,0.106115,1.483180,-0.019780,-0.261800,0.124830,-0.085425,-0.211618,0.353033,-0.340138,-0.072685,-0.034641,-0.040495,0.293181,0.010158,0.325179,-0.573733,1.043943,0.405197,0.018392,0.135444,-0.056971,-0.325593,0.622225,1.038095,-0.446965,0.027008,-0.096913
-0.008580,0.028617,0.780077,-0.010088,-0.114848,-0.667886,0.735279,-0.656443,0.208705,0.106294,1.482841,-0.019737,-0.261800,0.124507,-0.085483,-0.211653,0.353291,-0.340218,-0.072727,-0.034118,-0.040867,0.293539,0.010175,0.325401,-0.573429,1.043490,0.405234,0.018487,0.134900,-0.057229,-0.325860,0.622930,1.037945,-0.445983,0.026651,-0.097493
-0.008657,0.028750,0.780039,-0.010046,-0.114880,-0.667933,0.735233,-0.656242,0.208788,0.106554,1.482357,-0.019697,-0.261800,0.124115,-0.085493,-0.211557,0.353680,-0.340303,-0.072825,-0.033607,-0.041227,0.293961,0.010254,0.325614,-0.573066,1.043036,0.404732,0.018397,0.134421,-0.057498,-0.326134,0.623549,1.037728,-0.444985,0.026307,-0.098443
-0.008790,0.028885,0.780037,-0.010012,-0.114906,-0.667990,0.735178,-0.655957,0.208990,0.106884,1.481729,-0.019665,-0.261800,0.123621,-0.085469,-0.211302,0.354249,-0.340380,-0.073029,-0.032968,-0.041598,0.294471,0.010207,0.325731,-0.572811,1.042794,0.403417,0.018048,0.134033,-0.057757,-0.326293,0.623835,1.037518,-0.443966,0.025925,-0.100015
-0.008890,0.029024,0.780035,-0.009983,-0.114930,-0.668058,0.735113,-0.655600,0.209286,0.107270,1.480987,-0.019634,-0.261800,0.123068,-0.085411,-0.210929,0.354913,-0.340437,-0.073307,-0.032253,-0.041973,0.295018,0.010060,0.325800,-0.572607,1.042752,0.401519,0.017478,0.133695,-0.057997,-0.326391,0.623930,1.037318,-0.442923,0.025490,-0.102026
-0.008992,0.029160,0.780014,-0.009985,-0.114943,-0.668147,0.735029,-0.655081,0.209787,0.107706,1.480113,-0.019598,-0.261800,0.122548,-0.085263,-0.210505,0.355536,-0.340459,-0.073571,-0.031531,-0.042297,0.295533,0.010005,0.325865,-0.572410,1.042687,0.399458,0.016883,0.133427,-0.058208,-0.326490,0.623936,1.037081,-0.442027,0.025164,-0.104018
-0.009104,0.029308,0.779990,-0.009993,-0.114976,-0.668293,0.734892,-0.654249,0.210572,0.108352,1.479031,-0.019541,-0.261800,0.122018,-0.085115,-0.209999,0.356225,-0.340565,-0.073710,-0.030771,-0.042609,0.296150,0.009986,0.325952,-0.572127,1.042452,0.397619,0.016355,0.133198,-0.058463,-0.326618,0.623922,1.036759,-0.441395,0.025021,-0.105720
-0.009194,0.029435,0.779968,-0.010070,-0.115002,-0.668482,0.734714,-0.653076,0.211672,0.109113,1.477750,-0.019514,-0.261800,0.121676,-0.084838,-0.209503,0.356674,-0.340623,-0.073670,-0.029993,-0.042797,0.296624,0.010198,0.325982,-0.571924,1.042078,0.395769,0.015945,0.133122,-0.058623,-0.326669,0.623801,1.036444,-0.441219,0.025288,-0.106936
