-0.003569,0.019387,0.790411,-0.009762,-0.004026,-0.706544,0.707590,0.030887,0.112862,0.268657,0.120227,-0.133949,-0.103735,-0.000883,-0.076965,-0.164104,0.143244,-0.116365,0.073555,-0.062453,0.007515,0.164892,-0.056825,0.343447,-0.656433,0.907041,0.367124,-0.060104,-0.030775,-0.039946,-0.315072,0.618930,0.930011,-0.166977,0.089648,-0.049668
-0.003702,0.019461,0.790418,-0.009873,-0.004016,-0.706236,0.707896,0.030560,0.113246,0.267782,0.120143,-0.132760,-0.104745,-0.000519,-0.076727,-0.165272,0.142869,-0.115991,0.073531,-0.062704,0.007520,0.165820,-0.056594,0.344233,-0.654790,0.903832,0.369535,-0.060208,-0.032097,-0.042908,-0.316204,0.623107,0.930832,-0.162148,0.089193,-0.045072
-0.003842,0.019587,0.790435,-0.009979,-0.004004,-0.705956,0.708174,0.030286,0.113620,0.266997,0.120074,-0.131738,-0.105738,-0.000118,-0.076469,-0.166342,0.142430,-0.115632,0.073569,-0.063187,0.007612,0.166738,-0.056005,0.345097,-0.652853,0.900397,0.371906,-0.060321,-0.033448,-0.045489,-0.317767,0.627508,0.931137,-0.157246,0.088793,-0.040775
-0.004003,0.019815,0.790494,-0.010091,-0.003998,-0.705619,0.708508,0.029898,0.113981,0.266046,0.119986,-0.130399,-0.106801,0.000201,-0.076250,-0.167604,0.142114,-0.115238,0.073490,-0.063695,0.007746,0.167950,-0.055551,0.346078,-0.650736,0.896564,0.374517,-0.060487,-0.034837,-0.048477,-0.319680,0.632060,0.931175,-0.152132,0.088416,-0.035744
-0.004224,0.020139,0.790574,-0.010203,-0.004022,-0.705141,0.708982,0.029204,0.114335,0.264670,0.119875,-0.128268,-0.108031,0.000375,-0.076107,-0.169351,0.141978,-0.114678,0.073123,-0.064339,0.007895,0.169814,-0.055408,0.347378,-0.648137,0.891833,0.377709,-0.060780,-0.036312,-0.052784,-0.322055,0.637080,0.931107,-0.146550,0.088059,-0.028944
-0.004512,0.020577,0.790693,-0.010340,-0.004129,-0.704499,0.709618,0.028295,0.114659,0.262832,0.119747,-0.125203,-0.109364,0.000472,-0.076100,-0.171678,0.142175,-0.114025,0.072418,-0.065317,0.007959,0.172503,-0.055238,0.349148,-0.644580,0.885576,0.381897,-0.061154,-0.038004,-0.058459,-0.324955,0.642639,0.930703,-0.139950,0.087715,-0.019591
-0.004864,0.021134,0.790838,-0.010492,-0.004292,-0.703737,0.710371,0.026918,0.115041,0.260626,0.120264,-0.121809,-0.110790,0.000513,-0.076175,-0.174428,0.142581,-0.113275,0.071479,-0.066576,0.007954,0.175844,-0.054912,0.351447,-0.640264,0.877944,0.386778,-0.061596,-0.039876,-0.065096,-0.328358,0.648632,0.929864,-0.132623,0.087434,-0.008391
-0.005265,0.021830,0.791023,-0.010599,-0.004427,-0.702871,0.711225,0.025191,0.115384,0.258095,0.120639,-0.117810,-0.112470,0.000288,-0.076271,-0.177493,0.143030,-0.112315,0.070365,-0.067808,0.008011,0.179698,-0.054913,0.354355,-0.635920,0.869545,0.391621,-0.062217,-0.041740,-0.072852,-0.332264,0.655106,0.928808,-0.125513,0.087287,0.003460
-0.005631,0.022688,0.791220,-0.010608,-0.004445,-0.701918,0.712165,0.022986,0.115680,0.255250,0.120606,-0.113204,-0.114568,-0.000380,-0.076299,-0.180774,0.143285,-0.110990,0.069128,-0.068689,0.008286,0.183926,-0.055704,0.357959,-0.632274,0.860964,0.395728,-0.063124,-0.043409,-0.081869,-0.336694,0.662095,0.927749,-0.119560,0.087310,0.014774
-0.006047,0.023690,0.791410,-0.010570,-0.004306,-0.700890,0.713178,0.020297,0.116097,0.252199,0.120254,-0.108112,-0.117220,-0.001445,-0.076101,-0.184215,0.143249,-0.109258,0.067750,-0.069184,0.008906,0.188560,-0.057258,0.362317,-0.629576,0.851970,0.399191,-0.064139,-0.044883,-0.092299,-0.341695,0.670083,0.926948,-0.114217,0.087089,0.025681
